0.28675	-0.01193
0.72418	-0.00932
1.16160	-0.00173
1.59902	-0.00839
2.03644	-0.00983
2.47386	0.00070
2.91128	-0.00469
3.34870	-0.00374
3.78612	-0.01156
4.22354	0.00293
4.66097	0.00916
5.09839	0.00369
5.53581	0.01780
5.97323	0.02829
6.41065	0.03712
6.84807	0.02341
7.28549	0.02766
7.72291	0.01447
8.16034	0.01710
8.57346	0.01667
9.06611	0.03210
9.44167	0.06384
9.94095	0.09459
10.31651	0.11250
10.82131	0.14533
11.20284	0.16729
11.67296	0.13853
11.99992	0.11152
12.42276	0.08591
12.83738	0.07750
13.31218	0.10286
13.78699	0.14584
14.20946	0.19882
14.57585	0.25670
14.95494	0.33184
15.29273	0.40179
15.55231	0.47354
16.01624	0.50159
16.41301	0.46488
16.57826	0.40055
16.90876	0.32984
17.26720	0.27566
17.68640	0.25620
18.12756	0.27932
18.45656	0.34277
18.75123	0.41864
18.97706	0.49415
19.24915	0.56220
19.46259	0.64995
19.69529	0.72954
19.84110	0.80373
19.98691	0.87629
20.13272	0.94995
20.29325	1.02107
20.48103	1.10673
20.86798	1.14214
21.21614	1.11648
21.32550	1.05161
21.54056	0.98313
21.66693	0.91499
21.87106	0.84521
22.11731	0.75830
22.40082	0.69364
22.87563	0.69708
23.23828	0.76484
23.43119	0.86358
23.63532	0.94661
23.79262	1.03235
24.00123	1.13984
24.13593	1.24882
24.24771	1.32272
24.36112	1.41393
24.46642	1.53381
24.64733	1.71024
24.62265	1.62217
24.70597	1.79571
24.81011	1.87295
24.85872	1.94973
24.93895	2.03989
24.97067	2.12339
25.11882	2.22687
25.23098	2.35181
25.38987	2.46374
25.52218	2.55121
25.74317	2.62116
26.06760	2.61990
26.23599	2.54793
26.37542	2.46573
26.43482	2.38436
26.54823	2.32402
26.62315	2.24621
26.77504	2.15425
26.85064	2.08360
27.01431	1.99298
27.09905	1.93015
