0.28725	-0.02014
0.72543	-0.01289
1.16362	-0.01403
1.60180	-0.01450
2.03998	-0.01378
2.47816	-0.01133
2.91634	-0.01366
3.35453	-0.00888
3.79271	-0.01188
4.23089	-0.00873
4.66907	-0.00292
5.10725	-0.00484
5.54544	0.00052
5.98362	0.01681
6.42180	0.02012
6.85998	0.01235
7.29816	0.00952
7.73635	0.00154
8.17453	-0.00566
8.61271	0.01117
9.06063	0.01972
9.48907	0.05456
9.91752	0.06025
10.40195	0.07233
10.82448	0.10427
11.24180	0.12314
11.70245	0.10560
12.12191	0.08655
12.40143	0.06739
12.79978	0.07220
13.26895	0.07173
13.68588	0.10156
14.13171	0.13477
14.54127	0.18990
14.95346	0.23523
15.35097	0.30094
15.71350	0.37275
16.19016	0.40708
16.56084	0.37535
16.77993	0.31945
17.08423	0.29664
17.18647	0.25389
17.61004	0.22729
18.08718	0.22715
18.47667	0.26340
18.84669	0.33602
19.16891	0.40642
19.46239	0.47798
19.72830	0.55282
19.95067	0.62700
20.11904	0.68561
20.27322	0.75589
20.49231	0.81556
20.64324	0.88706
20.85746	0.95102
21.26643	0.95443
21.47091	0.89778
21.75492	0.82429
21.94805	0.74028
22.19635	0.67673
22.43978	0.61038
22.68322	0.56175
23.11166	0.56479
23.44893	0.62931
23.66182	0.68905
23.83547	0.76276
24.02875	0.84198
24.23371	0.92301
24.36562	1.01064
24.52250	1.08711
24.67495	1.16770
24.83626	1.25237
24.89036	1.34273
25.00802	1.42603
25.12452	1.49161
25.17842	1.56214
25.29608	1.62992
25.36911	1.70609
25.52329	1.82946
25.49488	1.77404
25.71398	1.96245
25.65312	1.89796
25.81246	2.04873
26.05478	2.11672
26.35908	2.03641
26.44096	1.92957
26.38342	2.13219
26.46456	1.88802
26.54571	1.81257
26.79726	1.54715
26.79726	1.74930
26.84595	1.35118
26.91898	1.26398
27.00418	1.21775
