0.29397	-0.01139
0.68270	-0.01366
1.07143	-0.00282
1.46016	-0.00523
1.84888	-0.00414
2.23761	0.00019
2.62634	-0.00941
3.01506	0.00363
3.40379	0.00034
3.79252	-0.01170
4.18124	-0.01617
4.56997	0.00183
4.95870	-0.00239
5.34742	0.00265
5.76045	0.01118
6.12488	0.00408
6.53443	0.00965
6.88344	0.00374
7.29106	0.01266
7.67979	0.01059
8.06851	0.01374
8.45724	0.01733
8.84597	0.02343
9.23469	0.03938
9.62342	0.05666
10.01215	0.08122
10.40087	0.10629
10.78960	0.12876
11.17833	0.14175
11.57515	0.11759
11.95578	0.09406
12.34451	0.07722
12.73324	0.07185
13.12196	0.07911
13.51069	0.10080
13.88970	0.13638
14.30758	0.18053
14.63962	0.23410
14.99271	0.28066
15.24376	0.34277
15.57927	0.38876
15.98882	0.43122
16.37755	0.41927
16.72376	0.39004
16.82837	0.33518
17.14566	0.28936
17.43845	0.24247
17.83528	0.23541
18.22400	0.25428
18.61273	0.30807
18.95066	0.37622
19.20686	0.44576
19.39366	0.51264
19.63535	0.57510
19.84640	0.63946
19.99063	0.69616
20.14334	0.76116
20.27292	0.82806
20.56571	0.92652
20.45918	0.86265
20.82735	1.00294
21.19615	1.01643
21.47297	0.95893
21.67743	0.89566
21.86832	0.79875
21.84402	0.85419
22.08256	0.72818
22.32183	0.66145
22.62589	0.60108
23.05340	0.59374
23.40641	0.63421
23.63747	0.70121
23.81858	0.77088
24.00819	0.86505
24.15209	0.93933
24.03061	0.79293
24.34645	1.01369
24.50032	1.10479
24.60487	1.17254
24.68389	1.24339
24.80365	1.32756
24.93889	1.42211
25.12391	1.51741
25.26968	1.62391
25.38306	1.71619
25.47754	1.78104
25.58926	1.87068
25.90136	1.88455
25.93954	1.83429
25.98032	1.76872
26.06449	1.66204
26.08910	1.57186
26.29671	1.50473
26.42236	1.44663
